PR,CARUID,PRSAD,YEAR,CROP,SEEDED,ESEED,HARV,EHARV,PERHARV,YIELD,YLDLBS,EYIELD,PRODN,PRDLBS,EPRODN,NYIELD,NYLDLBS,NEYIELD,PPYIELD
47,4740,4740,2011,Mustard seed,25200,10200,24800,10000,0.984126984,-99,959,1100,-99,23809,10800,-99,960.0403226,1080,-0.018181818
47,4740,4740,2011,Oats,15200,6100,6500,2600,0.427631579,56.4,-99,2200,368,-99,5700,56.61538462,-99,2192.307692,-0.003496503
47,4740,4740,2011,"Peas, dry",28200,11400,28200,11400,1,33.6,-99,2000,948,-99,25800,33.61702128,-99,2263.157895,0.131578947
47,4740,4740,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4740,4740,2011,"Rye, fall remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4740,4740,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4740,4740,2011,Summerfallow,341500,138200,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4740,4740,2011,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4740,4740,2011,Triticale,9300,3800,3100,1300,0.333333333,27.6,-99,1700,85,-99,2200,27.41935484,-99,1692.307692,-0.004524887
47,4740,4740,2011,"Wheat, all",266500,107900,263700,106700,0.989493433,31.2,-99,2100,8244,-99,224400,31.26279863,-99,2103.092784,0.001472754
47,4740,4740,2011,"Wheat, durum",126400,51200,126100,51000,0.997626582,34,-99,2300,4284,-99,116600,33.97303727,-99,2286.27451,-0.005967604
47,4740,4740,2011,"Wheat, spring",136100,55100,133700,54100,0.982365907,28.6,-99,1900,3816,-99,103900,28.54151085,-99,1920.51756,0.010798716
47,4740,4740,2011,"Wheat, winter remaining",3900,1600,3900,1600,1,36.3,-99,2400,143,-99,3900,36.66666667,-99,2437.5,0.015625
47,4741,4741,2011,Barley,23900,9700,22100,9000,0.924686192,62.4,-99,3400,1381,-99,30100,62.48868778,-99,3344.444444,-0.016339869
47,4741,4741,2011,Canary seed,15400,6300,15300,6200,0.993506494,-99,1029,1100,-99,15744,7100,-99,1029.019608,1145.16129,0.041055718
47,4741,4741,2011,Canola,75500,30600,75500,30600,1,35.3,-99,1900,2667,-99,60500,35.32450331,-99,1977.124183,0.040591675
47,4741,4741,2011,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4741,4741,2011,Flaxseed,10300,4200,10200,4100,0.990291262,18.4,-99,1100,187,-99,4800,18.33333333,-99,1170.731707,0.064301552
47,4741,4741,2011,Lentils,88300,35700,86100,34900,0.975084938,-99,1631,1800,-99,140455,63700,-99,1631.300813,1825.2149,0.014008278
47,4741,4741,2011,Mustard seed,18200,7400,12700,5100,0.697802198,-99,1047,1200,-99,13304,6000,-99,1047.559055,1176.470588,-0.019607843
47,4741,4741,2011,Oats,6300,2500,4000,1600,0.634920635,47.2,-99,1800,188,-99,2900,47,-99,1812.5,0.006944444
47,4741,4741,2011,"Peas, dry",77000,31200,77000,31200,1,35.3,-99,2100,2719,-99,74000,35.31168831,-99,2371.794872,0.129426129
47,4741,4741,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4741,4741,2011,"Rye, fall remaining",39900,16200,39900,16200,1,40.7,-99,2500,1626,-99,41300,40.7518797,-99,2549.382716,0.019753086
47,4741,4741,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4741,4741,2011,Summerfallow,316600,128100,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4741,4741,2011,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4741,4741,2011,Triticale,7600,3100,3700,1500,0.486842105,33,-99,2100,122,-99,3100,32.97297297,-99,2066.666667,-0.015873016
47,4741,4741,2011,"Wheat, all",573000,231900,553700,224100,0.966317627,35.3,-99,2400,19581,-99,532900,35.36391548,-99,2377.95627,-0.009184888
47,4741,4741,2011,"Wheat, durum",338000,136800,321000,129900,0.949704142,36.4,-99,2400,11678,-99,317800,36.38006231,-99,2446.497306,0.019373877
47,4741,4741,2011,"Wheat, spring",225700,91400,223500,90500,0.990252548,33.1,-99,2200,7395,-99,201300,33.08724832,-99,2224.309392,0.011049724
47,4741,4741,2011,"Wheat, winter remaining",9300,3700,9300,3700,1,54.7,-99,3700,507,-99,13800,54.51612903,-99,3729.72973,0.008035062
47,4750,4750,2011,Barley,136100,55100,128300,51900,0.942689199,45.2,-99,2400,5806,-99,126400,45.25331255,-99,2435.452794,0.014771997
47,4750,4750,2011,Canary seed,5600,2300,5500,2200,0.982142857,-99,907,1000,-99,4996,2300,-99,908.3636364,1045.454545,0.045454545
47,4750,4750,2011,Canola,714200,289000,698000,282500,0.977317278,27.1,-99,1500,18931,-99,429400,27.1217765,-99,1520,0.013333333
47,4750,4750,2011,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4750,4750,2011,Flaxseed,35300,14300,34800,14100,0.985835694,20.5,-99,1200,714,-99,18100,20.51724138,-99,1283.687943,0.069739953
47,4750,4750,2011,Lentils,20500,8300,20000,8100,0.975609756,-99,1210,1400,-99,24206,11000,-99,1210.3,1358.024691,-0.029982363
47,4750,4750,2011,Mustard seed,3700,1500,3700,1500,1,-99,596,700,-99,2180,1000,-99,589.1891892,666.6666667,-0.047619048
47,4750,4750,2011,Oats,164800,66700,153000,61900,0.928398058,62.6,-99,2400,9570,-99,147600,62.54901961,-99,2384.491115,-0.006462036
47,4750,4750,2011,"Peas, dry",42000,17000,41000,16600,0.976190476,32.2,-99,1900,1322,-99,36000,32.24390244,-99,2168.674699,0.141407736
47,4750,4750,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4750,4750,2011,"Rye, fall remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4750,4750,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4750,4750,2011,Summerfallow,643300,260400,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4750,4750,2011,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4750,4750,2011,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4750,4750,2011,"Wheat, all",421200,170400,412000,166700,0.978157645,35.2,-99,2400,14495,-99,394500,35.18203883,-99,2366.526695,-0.013947211
47,4750,4750,2011,"Wheat, durum",19600,7900,19200,7800,0.979591837,35.7,-99,2400,683,-99,18600,35.57291667,-99,2384.615385,-0.006410256
47,4750,4750,2011,"Wheat, spring",390400,158000,381600,154400,0.977459016,34.7,-99,2300,13230,-99,360100,34.66981132,-99,2332.253886,0.014023429
47,4750,4750,2011,"Wheat, winter remaining",11200,4500,11200,4500,1,51.9,-99,3500,582,-99,15800,51.96428571,-99,3511.111111,0.003174603
47,4751,4751,2011,Barley,242700,98200,237600,96100,0.978986403,57.1,-99,3100,13562,-99,295300,57.07912458,-99,3072.840791,-0.008761035
47,4751,4751,2011,Canary seed,9000,3600,8800,3500,0.977777778,-99,1161,1200,-99,10168,4600,-99,1155.454545,1314.285714,0.095238095
47,4751,4751,2011,Canola,1362900,551600,1362900,551600,1,34.8,-99,1900,47357,-99,1074000,34.74723017,-99,1947.063089,0.024770047
47,4751,4751,2011,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4751,4751,2011,Flaxseed,38900,15700,38900,15700,1,18.5,-99,1100,721,-99,18300,18.53470437,-99,1165.605096,0.059640996
47,4751,4751,2011,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4751,4751,2011,Mustard seed,2600,1000,1800,700,0.692307692,-99,624,700,-99,1138,500,-99,632.2222222,714.2857143,0.020408163
47,4751,4751,2011,Oats,288100,116600,282400,114300,0.980215203,82.8,-99,3200,23380,-99,360600,82.79036827,-99,3154.855643,-0.014107612
47,4751,4751,2011,"Peas, dry",25700,10400,25400,10300,0.988326848,39.1,-99,2300,992,-99,27000,39.05511811,-99,2621.359223,0.139721401
47,4751,4751,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4751,4751,2011,"Rye, fall remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4751,4751,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4751,4751,2011,Summerfallow,235800,95500,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4751,4751,2011,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4751,4751,2011,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4751,4751,2011,"Wheat, all",617100,249700,608300,246200,0.98573975,43.5,-99,2900,26499,-99,721200,43.56238698,-99,2929.325751,0.010112328
47,4751,4751,2011,"Wheat, durum",3000,1200,3000,1200,1,45.1,-99,3000,135,-99,3700,45,-99,3083.333333,0.027777778
47,4751,4751,2011,"Wheat, spring",607600,245900,598700,242300,0.985352205,43.6,-99,2900,26085,-99,709900,43.56940037,-99,2929.839043,0.010289325
47,4751,4751,2011,"Wheat, winter remaining",6600,2700,6600,2700,1,42.5,-99,2900,278,-99,7600,42.12121212,-99,2814.814815,-0.029374202
47,4760,4760,2011,Barley,286000,115700,281400,113900,0.983916084,57.9,-99,3100,16296,-99,354800,57.91044776,-99,3115.013169,0.004842958
47,4760,4760,2011,Canary seed,13500,5500,13400,5400,0.992592593,-99,989,1000,-99,13211,6000,-99,985.8955224,1111.111111,0.111111111
47,4760,4760,2011,Canola,1185800,479900,1185800,479900,1,33,-99,1800,39085,-99,886400,32.9608703,-99,1847.051469,0.026139705
47,4760,4760,2011,Chick peas,1700,700,1700,700,1,-99,1368,1500,-99,2268,1000,-99,1334.117647,1428.571429,-0.047619048
47,4760,4760,2011,Flaxseed,115100,46600,113400,45900,0.985230235,24.4,-99,1500,2772,-99,70400,24.44444444,-99,1533.769063,0.022512709
47,4760,4760,2011,Lentils,180200,72900,172400,69700,0.956714761,-99,1406,1600,-99,242384,109900,-99,1405.939675,1576.757532,-0.014526542
47,4760,4760,2011,Mustard seed,35700,14500,35500,14400,0.994397759,-99,941,1100,-99,33420,15200,-99,941.4084507,1055.555556,-0.04040404
47,4760,4760,2011,Oats,90600,36700,87400,35400,0.964679912,72.6,-99,2800,6341,-99,97800,72.55148741,-99,2762.711864,-0.013317191
47,4760,4760,2011,"Peas, dry",136700,55300,136700,55300,1,39.1,-99,2300,5352,-99,145700,39.15142648,-99,2634.719711,0.145530309
47,4760,4760,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4760,4760,2011,"Rye, fall remaining",5200,2100,5200,2100,1,35.6,-99,2200,184,-99,4700,35.38461538,-99,2238.095238,0.017316017
47,4760,4760,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4760,4760,2011,Summerfallow,187800,76000,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4760,4760,2011,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4760,4760,2011,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4760,4760,2011,"Wheat, all",958900,388100,950900,384800,0.991657107,39.6,-99,2700,37697,-99,1026000,39.64349564,-99,2666.320166,-0.012474012
47,4760,4760,2011,"Wheat, durum",157600,63800,156600,63400,0.993654822,42.7,-99,2900,6686,-99,182000,42.69476373,-99,2870.662461,-0.010116393
47,4760,4760,2011,"Wheat, spring",757000,306300,750000,303500,0.990752972,38.8,-99,2600,29068,-99,791100,38.75733333,-99,2606.589786,0.002534533
47,4760,4760,2011,"Wheat, winter remaining",44300,17900,44300,17900,1,43.8,-99,2900,1943,-99,52900,43.86004515,-99,2955.307263,0.01907147
47,4761,4761,2011,Barley,158600,64200,137100,55500,0.86443884,57.7,-99,3100,7908,-99,172200,57.68052516,-99,3102.702703,0.00087184
47,4761,4761,2011,Canary seed,13400,5400,13400,5400,1,-99,1148,1200,-99,15406,7000,-99,1149.701493,1296.296296,0.080246914
47,4761,4761,2011,Canola,583400,236100,583400,236100,1,36.3,-99,2000,21183,-99,480400,36.30956462,-99,2034.731046,0.017365523
47,4761,4761,2011,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4761,4761,2011,Flaxseed,20700,8400,20200,8200,0.975845411,24.9,-99,1500,505,-99,12800,25,-99,1560.97561,0.040650407
47,4761,4761,2011,Lentils,184700,74800,183300,74200,0.992420141,-99,1424,1600,-99,261058,118500,-99,1424.211675,1597.03504,-0.0018531
47,4761,4761,2011,Mustard seed,11500,4600,11400,4600,0.991304348,-99,1115,1300,-99,12690,5800,-99,1113.157895,1260.869565,-0.030100334
47,4761,4761,2011,Oats,87300,35300,80100,32400,0.917525773,94.3,-99,3600,7557,-99,116600,94.34456929,-99,3598.765432,-0.000342936
47,4761,4761,2011,"Peas, dry",116300,47100,116300,47100,1,38.1,-99,2300,4435,-99,120700,38.13413586,-99,2562.632696,0.114188129
47,4761,4761,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4761,4761,2011,"Rye, fall remaining",2400,1000,2400,1000,1,42.1,-99,2600,101,-99,2600,42.08333333,-99,2600,0
47,4761,4761,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4761,4761,2011,Summerfallow,161900,65500,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4761,4761,2011,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4761,4761,2011,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4761,4761,2011,"Wheat, all",751000,303900,743200,300700,0.989613848,40.3,-99,2700,29959,-99,815300,40.31081808,-99,2711.340206,0.004200076
47,4761,4761,2011,"Wheat, durum",91900,37200,91300,37000,0.993471164,42.1,-99,2800,3839,-99,104500,42.04819277,-99,2824.324324,0.008687259
47,4761,4761,2011,"Wheat, spring",653800,264600,646600,261700,0.988987458,40.2,-99,2700,25947,-99,706200,40.12836375,-99,2698.509744,-0.000551947
47,4761,4761,2011,"Wheat, winter remaining",5300,2100,5300,2100,1,32.7,-99,2200,173,-99,4700,32.64150943,-99,2238.095238,0.017316017
47,4770,4770,2011,Barley,112100,45400,109400,44300,0.975914362,55.2,-99,3000,6043,-99,131600,55.23765996,-99,2970.654628,-0.009781791
47,4770,4770,2011,Canary seed,80100,32500,80100,32500,1,-99,1077,1100,-99,86283,39200,-99,1077.191011,1206.153846,0.096503497
47,4770,4770,2011,Canola,468400,189600,468400,189600,1,35.7,-99,2000,16700,-99,378700,35.65328779,-99,1997.362869,-0.001318565
47,4770,4770,2011,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4770,4770,2011,Flaxseed,17400,7000,17300,7000,0.994252874,22.9,-99,1400,397,-99,10100,22.94797688,-99,1442.857143,0.030612245
47,4770,4770,2011,Lentils,422200,170900,418300,169300,0.990762672,-99,1423,1600,-99,595132,270000,-99,1422.739661,1594.802126,-0.003248671
47,4770,4770,2011,Mustard seed,31700,12800,31700,12800,1,-99,1015,1100,-99,32190,14600,-99,1015.457413,1140.625,0.036931818
47,4770,4770,2011,Oats,5100,2100,3300,1400,0.647058824,45.7,-99,1700,153,-99,2400,46.36363636,-99,1714.285714,0.008403361
47,4770,4770,2011,"Peas, dry",73100,29600,73100,29600,1,37.5,-99,2200,2748,-99,74800,37.59233926,-99,2527.027027,0.148648649
47,4770,4770,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4770,4770,2011,"Rye, fall remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4770,4770,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4770,4770,2011,Summerfallow,446500,180700,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4770,4770,2011,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4770,4770,2011,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4770,4770,2011,"Wheat, all",927100,375200,907600,367300,0.97896667,40.3,-99,2700,36639,-99,997200,40.36910533,-99,2714.94691,0.005535893
47,4770,4770,2011,"Wheat, durum",537900,217700,534800,216400,0.994236847,43,-99,2900,23004,-99,626100,43.01421092,-99,2893.253235,-0.002326471
47,4770,4770,2011,"Wheat, spring",387000,156600,370700,150000,0.957881137,36.4,-99,2400,13484,-99,367000,36.37442676,-99,2446.666667,0.019444444
47,4770,4770,2011,"Wheat, winter remaining",2200,900,2200,900,1,70,-99,4700,152,-99,4100,69.09090909,-99,4555.555556,-0.030732861
47,4771,4771,2011,Barley,120000,48600,116700,47200,0.9725,57.2,-99,3100,6671,-99,145200,57.16366752,-99,3076.271186,-0.007654456
47,4771,4771,2011,Canary seed,3200,1300,3200,1300,1,-99,1376,1400,-99,4471,2000,-99,1397.1875,1538.461538,0.098901099
47,4771,4771,2011,Canola,589600,238600,589600,238600,1,37.2,-99,2000,21924,-99,497200,37.18453189,-99,2083.822297,0.041911148
47,4771,4771,2011,Chick peas,9600,3900,9600,3900,1,-99,2467,2800,-99,23637,10700,-99,2462.1875,2743.589744,-0.02014652
47,4771,4771,2011,Flaxseed,9300,3800,9300,3800,1,26.7,-99,1600,249,-99,6300,26.77419355,-99,1657.894737,0.036184211
47,4771,4771,2011,Lentils,62200,25200,61300,24900,0.985530547,-99,1629,1800,-99,99850,45300,-99,1628.874388,1819.277108,0.010709505
47,4771,4771,2011,Mustard seed,7600,3100,7600,3100,1,-99,1078,1200,-99,8214,3700,-99,1080.789474,1193.548387,-0.005376344
47,4771,4771,2011,Oats,20700,8400,16100,6500,0.777777778,53.4,-99,2000,859,-99,13300,53.35403727,-99,2046.153846,0.023076923
47,4771,4771,2011,"Peas, dry",178000,72000,178000,72000,1,47.1,-99,2800,8391,-99,228400,47.14044944,-99,3172.222222,0.132936508
47,4771,4771,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,2011,"Rye, fall remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,2011,Summerfallow,182300,73800,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,2011,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,2011,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,2011,"Wheat, all",741900,300200,738500,298800,0.995417172,43.2,-99,2900,31912,-99,868500,43.21191605,-99,2906.626506,0.002285002
47,4771,4771,2011,"Wheat, durum",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,2011,"Wheat, spring",706800,286000,703400,284700,0.995189587,43.3,-99,2900,30453,-99,828800,43.29400057,-99,2911.134528,0.003839492
47,4771,4771,2011,"Wheat, winter remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,2011,Barley,134400,54400,129000,52200,0.959821429,62.7,-99,3400,8093,-99,176200,62.73643411,-99,3375.478927,-0.00721208
47,4780,4780,2011,Canary seed,19800,8000,19800,8000,1,-99,1295,1400,-99,25620,11600,-99,1293.939394,1450,0.035714286
47,4780,4780,2011,Canola,896300,362700,896300,362700,1,35.3,-99,1900,31642,-99,717600,35.30291197,-99,1978.494624,0.04131296
47,4780,4780,2011,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,2011,Flaxseed,19700,8000,19700,8000,1,25.6,-99,1600,505,-99,12800,25.63451777,-99,1600,0
47,4780,4780,2011,Lentils,4300,1800,4100,1700,0.953488372,-99,1066,1200,-99,4370,2000,-99,1065.853659,1176.470588,-0.019607843
47,4780,4780,2011,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,2011,Oats,201100,81400,196900,79700,0.979114868,94.7,-99,3600,18645,-99,287600,94.69273743,-99,3608.531995,0.002369999
47,4780,4780,2011,"Peas, dry",53800,21800,53800,21800,1,34.9,-99,2100,1879,-99,51100,34.92565056,-99,2344.036697,0.116207951
47,4780,4780,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,2011,"Rye, fall remaining",2100,800,2100,800,1,49.3,-99,3000,102,-99,2600,48.57142857,-99,3250,0.083333333
47,4780,4780,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,2011,Summerfallow,67500,27300,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,2011,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,2011,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,2011,"Wheat, all",496700,201000,488400,197700,0.983289712,44.1,-99,3000,21551,-99,586500,44.12571663,-99,2966.616085,-0.011127972
47,4780,4780,2011,"Wheat, durum",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,2011,"Wheat, spring",494200,200000,485900,196600,0.98320518,44.2,-99,3000,21453,-99,583900,44.15105989,-99,2969.989827,-0.010003391
47,4780,4780,2011,"Wheat, winter remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4781,4781,2011,Barley,253600,102600,253100,102400,0.998028391,61.2,-99,3300,15494,-99,337300,61.21691031,-99,3293.945313,-0.001834754
47,4781,4781,2011,Canary seed,6100,2500,6100,2500,1,-99,1726,1800,-99,10469,4800,-99,1716.229508,1920,0.066666667
47,4781,4781,2011,Canola,920300,372400,920300,372400,1,35.3,-99,1900,32524,-99,737600,35.34064979,-99,1980.665951,0.042455763
47,4781,4781,2011,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4781,4781,2011,Flaxseed,14900,6000,14900,6000,1,25.6,-99,1600,382,-99,9700,25.63758389,-99,1616.666667,0.010416667
47,4781,4781,2011,Lentils,2100,800,2100,800,1,-99,1497,1700,-99,3144,1400,-99,1497.142857,1750,0.029411765
47,4781,4781,2011,Mustard seed,1600,600,1600,600,1,-99,826,900,-99,1312,600,-99,820,1000,0.111111111
47,4781,4781,2011,Oats,118800,48100,114800,46500,0.966329966,96.3,-99,3700,11059,-99,170500,96.33275261,-99,3666.666667,-0.009009009
47,4781,4781,2011,"Peas, dry",44900,18200,44900,18200,1,44.2,-99,2600,1987,-99,54100,44.25389755,-99,2972.527473,0.143279797
47,4781,4781,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4781,4781,2011,"Rye, fall remaining",3100,1300,3100,1300,1,37.2,-99,2300,116,-99,2900,37.41935484,-99,2230.769231,-0.030100334
47,4781,4781,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4781,4781,2011,Summerfallow,57100,23100,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4781,4781,2011,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4781,4781,2011,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4781,4781,2011,"Wheat, all",535200,216600,533800,216000,0.997384155,42.2,-99,2800,22563,-99,614100,42.26863994,-99,2843.055556,0.015376984
47,4781,4781,2011,"Wheat, durum",4200,1700,4200,1700,1,46.6,-99,3100,194,-99,5300,46.19047619,-99,3117.647059,0.0056926
47,4781,4781,2011,"Wheat, spring",521500,211000,520000,210400,0.997123682,42.2,-99,2800,21928,-99,596800,42.16923077,-99,2836.501901,0.013036393
47,4781,4781,2011,"Wheat, winter remaining",9600,3900,9600,3900,1,46,-99,3100,442,-99,12000,46.04166667,-99,3076.923077,-0.007444169
47,4790,4790,2011,Barley,188300,76200,178200,72100,0.946362188,57.5,-99,3100,10256,-99,223300,57.55331089,-99,3097.087379,-0.000939555
47,4790,4790,2011,Canary seed,2400,1000,2400,1000,1,-99,1222,1300,-99,2928,1300,-99,1220,1300,0
47,4790,4790,2011,Canola,857000,346800,845800,342300,0.986931155,32.2,-99,1800,27273,-99,618500,32.24521163,-99,1806.894537,0.003830298
47,4790,4790,2011,Chick peas,3100,1200,3100,1200,1,-99,1512,1700,-99,4640,2100,-99,1496.774194,1750,0.029411765
47,4790,4790,2011,Flaxseed,17500,7100,17500,7100,1,22.9,-99,1400,400,-99,10200,22.85714286,-99,1436.619718,0.026156942
47,4790,4790,2011,Lentils,2900,1200,2900,1200,1,-99,1303,1400,-99,3780,1700,-99,1303.448276,1416.666667,0.011904762
47,4790,4790,2011,Mustard seed,4900,2000,4900,2000,1,-99,781,900,-99,3861,1800,-99,787.9591837,900,0
47,4790,4790,2011,Oats,165600,67000,150900,61100,0.911231884,93.4,-99,3600,14087,-99,217300,93.35321405,-99,3556.464812,-0.012093108
47,4790,4790,2011,"Peas, dry",132200,53500,132200,53500,1,37.2,-99,2200,4926,-99,134100,37.26172466,-99,2506.542056,0.139337298
47,4790,4790,2011,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4790,4790,2011,"Rye, fall remaining",6600,2700,6600,2700,1,35.5,-99,2200,233,-99,5900,35.3030303,-99,2185.185185,-0.006734007
47,4790,4790,2011,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4790,4790,2011,Summerfallow,128000,51800,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4790,4790,2011,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4790,4790,2011,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
