Soil_Z,Year,Species,Cluster,Mortality_pct,Age,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm,Stems,km_per_ha,Stems_tosum1ha
D_BR,2017,Green Ash,D_BRN_6,15,2,-0.160290524,69.84513092,0,0,-0.160290524,69.84513092,639,5.672709646,2836.354823
D_BR,2017,Green Ash,D_BRN_7,15,2,-0.171252444,69.83416748,0,0,-0.171252444,69.83416748,639,5.672709646,2836.354823
D_GR,2017,Green Ash,D_GRAY_1,15,2,-0.23840332,84.7543335,0,0,-0.23840332,84.7543335,639,5.672709646,2836.354823
D_GR,2017,Green Ash,D_GRAY_2,15,2,-0.231286615,84.76145172,0,0,-0.231286615,84.76145172,639,5.672709646,2836.354823
D_GR,2017,Green Ash,D_GRAY_3,15,2,-0.195581049,84.79715729,0,0,-0.195581049,84.79715729,639,5.672709646,2836.354823
D_GR,2017,Green Ash,D_GRAY_4,15,2,-0.212322995,75.48348236,0,0,-0.212322995,75.48348236,639,5.672709646,2836.354823
GRAY,2017,Green Ash,GRAY_1,15,2,-0.131832883,75.56397247,0,0,-0.131832883,75.56397247,639,5.672709646,2836.354823
GRAY,2017,Green Ash,GRAY_2,15,2,-0.177502438,75.51830292,0,0,-0.177502438,75.51830292,639,5.672709646,2836.354823
GRAY,2017,Green Ash,GRAY_3,15,2,-0.116271973,41.33575821,0,0,-0.116271973,41.33575821,639,5.672709646,2836.354823
GRAY,2017,Green Ash,GRAY_4,15,2,-0.163244635,41.28878403,0,0,-0.163244635,41.28878403,639,5.672709646,2836.354823
GRAY,2017,Green Ash,GRAY_5,15,2,-0.179949954,41.27207947,0,0,-0.179949954,41.27207947,639,5.672709646,2836.354823
GRAY,2017,Green Ash,GRAY_6,15,2,-0.199914545,71.07090759,0,0,-0.199914545,71.07090759,639,5.672709646,2836.354823
BLK_,2017,Green Ash,BLK_1,30,2,-0.186450198,80.52787781,0,0,-0.186450198,80.52787781,526,6.888290284,3444.145142
BLK_,2017,Green Ash,BLK_2,30,2,-0.192199707,80.52213287,0,0,-0.192199707,80.52213287,526,6.888290284,3444.145142
BLK_,2017,Green Ash,BLK_3,30,2,-0.17666626,80.53766632,0,0,-0.17666626,80.53766632,526,6.888290284,3444.145142
BLK_,2017,Green Ash,BLK_4,30,2,-0.196057126,71.07476807,0,0,-0.196057126,71.07476807,526,6.888290284,3444.145142
BLK_,2017,Green Ash,BLK_5,30,2,-0.142816156,95.13777161,0,0,-0.142816156,95.13777161,526,6.888290284,3444.145142
BLK_,2017,Green Ash,BLK_6,30,2,-0.137481689,95.14310455,0,0,-0.137481689,95.14310455,526,6.888290284,3444.145142
BRN_,2017,Green Ash,BRN_1,30,2,-0.126025394,54.4301033,0,0,-0.126025394,54.4301033,526,6.888290284,3444.145142
BRN_,2017,Green Ash,BRN_2,30,2,-0.123709105,54.43241882,0,0,-0.123709105,54.43241882,526,6.888290284,3444.145142
BRN_,2017,Green Ash,BRN_3,30,2,-0.121966556,54.43416214,0,0,-0.121966556,54.43416214,526,6.888290284,3444.145142
BRN_,2017,Green Ash,BRN_4,30,2,-0.15246582,65.84990692,0,0,-0.15246582,65.84990692,526,6.888290284,3444.145142
BRN_,2017,Green Ash,BRN_5,30,2,-0.118753053,65.88362122,0,0,-0.118753053,65.88362122,526,6.888290284,3444.145142
BRN_,2017,Green Ash,BRN_6,30,2,-0.139813229,65.86256409,0,0,-0.139813229,65.86256409,526,6.888290284,3444.145142
BRN_,2017,Green Ash,BRN_7,30,2,-0.111300662,48.070858,0,0,-0.111300662,48.070858,526,6.888290284,3444.145142
BRN_,2017,Green Ash,BRN_8,30,2,-0.139349371,48.04280853,0,0,-0.139349371,48.04280853,526,6.888290284,3444.145142
D_BR,2017,Green Ash,D_BRN_1,30,2,-0.163446039,48.0187149,0,0,-0.163446039,48.0187149,526,6.888290284,3444.145142
D_BR,2017,Green Ash,D_BRN_2,30,2,-0.16109924,69.57863617,0,0,-0.16109924,69.57863617,526,6.888290284,3444.145142
D_BR,2017,Green Ash,D_BRN_3,30,2,-0.147238165,69.59249878,0,0,-0.147238165,69.59249878,526,6.888290284,3444.145142
D_BR,2017,Green Ash,D_BRN_4,30,2,-0.198913574,69.54081726,0,0,-0.198913574,69.54081726,526,6.888290284,3444.145142
