Soil_Z,Cluster,Mortality_pct,Year,Age,Stems,DBH_cm,Height_m,Kg_pertree,km_per_ha,Stems_tosum1ha,Biomass_Mgkm,Volume_m3km,Roots_Mgkm,Fineroots_Mgkm,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm
BLK_,BLK_1,30,2027,12,369,18.27102661,5.5439744,50.53646469,3.885917719,1942.958859,4.798855025,27.38720135,0.510719091,0.229823591,0.5161076,117.4049,0.5382722,3.828323,-0.02216461,113.5766
BLK_,BLK_1,30,2028,13,369,19.16944885,5.744493484,57.1882019,3.706996672,1853.498336,5.692599429,30.41638848,0.597218279,0.268748226,0.6669021,118.0718,0.6435257,4.471849,0.02337641,113.5999
BLK_,BLK_1,30,2029,14,369,19.93512726,5.913464069,63.25912094,3.548694686,1774.347343,6.577803188,33.30670838,0.680016104,0.306007247,0.7887124,118.8605,0.6763548,5.148204,0.1123576,113.7123
BLK_,BLK_1,30,2030,15,369,20.60243797,6.059354782,68.85877991,3.407401371,1703.700686,7.456969602,36.08995684,0.759504783,0.341777152,0.7667766,119.6273,0.6576065,5.80581,0.10917,113.8215
BLK_,BLK_1,30,2031,16,369,21.31240273,6.213229656,75.13847351,3.280327302,1640.163651,8.45223521,39.04812978,0.849383979,0.382222791,0.7132235,120.3405,0.6416615,6.447472,0.07156204,113.893
BLK_,BLK_1,30,2032,17,369,21.98404312,6.35757637,81.39070129,3.165279511,1582.639755,9.488314652,42.00707724,0.941007062,0.423453178,0.8171385,121.1576,0.7147713,7.162243,0.1023672,113.9954
BLK_,BLK_1,30,2033,18,369,22.64374924,6.49824667,87.83202362,3.06050757,1530.253785,10.58975242,45.01887948,1.037026618,0.466661978,0.8253036,121.9829,0.7318063,7.89405,0.09349725,114.0889
BLK_,BLK_1,30,2034,19,369,23.27260971,6.631351948,94.25388336,2.96459547,1482.297735,11.73167939,48.03305665,1.134516112,0.51053225,0.8890916,122.872,0.7716192,8.665668,0.1174724,114.2064
BLK_,BLK_1,30,2035,20,369,23.83005333,6.748560905,100.1799011,2.87638405,1438.192025,12.85168538,50.93666167,1.226449119,0.551902104,0.965734,123.8378,0.7890047,9.454674,0.1767294,114.3831
BLK_,BLK_1,30,2036,21,369,24.4125843,6.870286465,106.6104736,2.794914287,1397.457143,14.07530253,53.96744547,1.326954818,0.597129668,0.9148048,124.7526,0.7674913,10.22217,0.1473134,114.5304
BLK_,BLK_1,30,2037,22,369,24.92995262,6.977763653,112.528244,2.719385137,1359.692569,15.26923183,56.88405964,1.421005164,0.639452324,1.012441,125.765,0.8295043,11.05167,0.1829369,114.7133
BLK_,BLK_1,30,2038,23,369,25.46834564,7.088995457,118.8954391,2.649121722,1324.560861,16.56111815,59.91379444,1.522924467,0.68531601,0.9879484,126.753,0.8048309,11.8565,0.1831175,114.8965
BLK_,BLK_1,30,2039,24,369,26.0222683,7.202800274,125.6714783,2.583550982,1291.775491,17.94923981,63.0460037,1.63232637,0.734546866,1.118222,127.8712,0.8579171,12.71442,0.2603054,115.1568
BLK_,BLK_1,30,2040,25,369,26.50285912,7.301029205,131.7376404,2.522182832,1261.091416,19.27346016,66.01806497,1.731164702,0.779024116,1.211407,129.0826,0.9187567,13.63317,0.2926505,115.4494
BLK_,BLK_1,30,2041,26,369,27.06189728,7.414712429,139.0153961,2.464595389,1232.297695,20.81342829,69.27936501,1.850810608,0.832864774,1.077555,130.1601,0.8699386,14.50311,0.2076168,115.657
BLK_,BLK_1,30,2042,27,369,27.53986549,7.511425972,145.4286194,2.410423294,1205.211647,22.26296216,72.3447426,1.956679457,0.880505756,1.307587,131.4677,1.005655,15.50877,0.3019322,115.959
BLK_,BLK_1,30,2043,28,369,28.03151894,7.610455036,152.2110291,2.359348371,1179.674186,23.8056712,75.50169978,2.069481166,0.931266525,1.375197,132.8429,0.9408516,16.44962,0.4343451,116.3933
BLK_,BLK_1,30,2044,29,369,28.52799988,7.709999561,159.2529907,2.311092112,1155.546056,25.42709206,78.72410626,2.187464518,0.984359033,1.317848,134.1608,0.9927267,17.44234,0.3251209,116.7184
BLK_,BLK_1,30,2045,30,369,29.00191116,7.804599762,166.1574554,2.265409563,1132.704781,27.064466,81.91992288,2.303522733,1.03658523,1.425947,135.5867,1.040027,18.48237,0.3859199,117.1043
BLK_,BLK_1,30,2046,31,369,29.42513275,7.888742447,172.4756012,2.22208432,1111.04216,28.64135053,84.98607843,2.409175725,1.084129076,1.495132,137.0818,1.04229,19.52466,0.4528424,117.5572
BLK_,BLK_1,30,2047,32,369,29.90954399,7.984665394,179.8851013,2.180924414,1090.462207,30.43553565,88.30840337,2.535586691,1.141014011,1.4011,138.483,1.000465,20.52513,0.4006346,117.9578
BLK_,BLK_1,30,2048,33,369,30.35533714,8.072585106,186.8731384,2.141758885,1070.879442,32.19605494,91.53870542,2.654268048,1.194420621,1.628525,140.1115,1.132491,21.65762,0.4960338,118.4539
BLK_,BLK_1,30,2049,34,369,30.74736786,8.149625778,193.1535797,2.104434932,1052.217466,33.86831862,94.61210517,2.759360881,1.241712397,1.532329,141.6438,1.1069,22.76452,0.4254283,118.8793
BLK_,BLK_1,30,2050,35,369,31.1776104,8.233880997,200.1929474,2.068815517,1034.407759,35.70699957,97.8640752,2.879513031,1.295780864,1.390903,143.0347,1.046139,23.81066,0.3447638,119.2241
BLK_,BLK_1,30,2051,36,369,31.58174133,8.312749863,206.9460602,2.034777345,1017.388673,37.52896783,101.0554067,2.993974887,1.347288699,1.589228,144.6239,1.14514,24.9558,0.4440873,119.6681
BLK_,BLK_1,30,2052,37,369,32.00014114,8.394125938,214.0825348,2.002209147,1001.104573,39.45464658,104.3388104,3.116247536,1.402311391,1.2749,145.8988,1.132541,26.08834,0.1423592,119.8105
BLK_,BLK_1,30,2053,38,369,32.42057419,8.47562027,221.4033813,1.971010221,985.5051103,41.44973242,107.668523,3.242289697,1.459030363,1.673582,147.5724,1.19122,27.27956,0.4823626,120.2929
BLK_,BLK_1,30,2054,39,369,32.8061142,8.550109863,228.2494965,1.941089182,970.5445911,43.39010606,110.8947391,3.358308917,1.511239013,1.936496,149.5089,1.229878,28.50944,0.7066173,120.9995
BLK_,BLK_1,30,2055,40,369,33.1695137,8.620113373,234.8195648,1.91236289,956.1814449,45.30961074,114.0627715,3.468269403,1.560721231,1.650977,151.1599,1.190207,29.69965,0.4607697,121.4603
BLK_,BLK_1,30,2056,41,369,33.55604172,8.694355011,241.9334564,1.884755516,942.3777582,47.36606101,117.3585398,3.58974821,1.615386695,1.701008,152.8609,1.174538,30.87418,0.5264703,121.9867
BLK_,BLK_1,30,2057,42,369,33.95590591,8.770923615,249.4298859,1.858197747,929.0988736,49.53166416,120.7450091,3.719449131,1.673752109,1.903361,154.7643,1.256309,32.13049,0.6470514,122.6338
BLK_,BLK_1,30,2058,43,369,34.33699417,8.843680382,256.7050476,1.832626081,916.3130403,51.68766716,124.0853482,3.843957516,1.729780882,1.984237,156.7485,1.318142,33.44864,0.6660945,123.2999
BLK_,BLK_1,30,2059,44,369,34.70248413,8.91326046,263.802948,1.80798222,903.9911098,53.84084464,127.3896443,3.964110642,1.783849789,2.013152,158.7617,1.3063,34.75494,0.706852,124.0067
BLK_,BLK_1,30,2060,45,369,35.07755661,8.98446846,271.2105713,1.784212538,892.1062691,56.09012229,130.7677069,4.091071163,1.840982023,1.958785,160.7204,1.302459,36.05739,0.6563264,124.663
BLK_,BLK_1,30,2061,46,369,35.4716301,9.059070587,279.1289978,1.761267613,880.6338067,58.47981031,134.2643707,4.229522329,1.903285048,2.059334,162.7798,1.360223,37.41762,0.6991114,125.3622
BLK_,BLK_1,30,2062,47,369,35.81176758,9.123290062,286.0761108,1.739101813,869.5509064,60.69920048,137.5463613,4.344766664,1.955144999,2.196756,164.9765,1.436829,38.85445,0.7599267,126.1221
BLK_,BLK_1,30,2063,48,369,36.13695145,9.184536934,292.8157654,1.717672931,858.8364656,62.90430491,140.785595,4.454653132,2.004593909,2.140605,167.1171,1.333638,40.18808,0.8069667,126.929
BLK_,BLK_1,30,2064,49,369,36.4807663,9.249137878,300.0462646,1.696941867,848.4709336,65.24506099,144.1388253,4.575909811,2.059159415,2.203665,169.3208,1.318959,41.50704,0.8847056,127.8138
BLK_,BLK_1,30,2065,50,369,36.85495377,9.319266319,308.0384827,1.676872339,838.4361694,67.78464427,147.6663917,4.715136985,2.121811643,2.20259,171.5234,1.399486,42.90653,0.8031044,128.6169
BLK_,BLK_1,30,2066,51,369,37.16678238,9.377566338,314.7972107,1.657430627,828.7153133,70.08448455,150.9210975,4.82365121,2.170643045,2.384572,173.908,1.513695,44.42022,0.8708767,129.4877
BLK_,BLK_1,30,2067,52,369,37.50669098,9.440971375,322.2670288,1.638585348,819.2926742,72.57268406,154.3385915,4.949198184,2.227139183,2.034985,175.9429,1.3664,45.78662,0.6685845,130.1563
BLK_,BLK_1,30,2068,53,369,37.86956787,9.508497238,330.3602905,1.620307256,810.1536278,75.23446615,157.8987627,5.089898446,2.290454301,2.024289,177.9672,1.476756,47.26338,0.5475327,130.7039
BLK_,BLK_1,30,2069,54,369,38.19814301,9.569494247,337.7946777,1.60256905,801.2845252,77.77900852,161.3149679,5.213239985,2.345957993,2.118585,180.0858,1.579008,48.84239,0.5395768,131.2434
BLK_,BLK_1,30,2070,55,369,38.51050568,9.627356529,344.9563599,1.585345224,792.6726118,80.29096426,164.6737081,5.328945807,2.398025613,2.33422,182.42,1.50419,50.34658,0.8300301,132.0735
BLK_,BLK_1,30,2071,56,369,38.83597946,9.687517166,352.5166321,1.568611907,784.3059533,82.92595299,168.1246401,5.454306904,2.454438107,2.40863,184.8287,1.482455,51.82903,0.926175,132.9996
BLK_,BLK_1,30,2072,57,369,39.16004562,9.747286797,360.144104,1.552346739,776.1733697,85.60791817,171.5937311,5.580810903,2.511364906,2.162104,186.9908,1.550785,53.37982,0.6113192,133.6109
BLK_,BLK_1,30,2073,58,369,39.48822403,9.807685852,367.9704285,1.536528751,768.2643753,88.36872504,175.1101768,5.711965337,2.570384402,2.450417,189.4412,1.57775,54.95757,0.8726666,134.4836
BLK_,BLK_1,30,2074,59,369,39.78427505,9.86205864,375.1190796,1.521138249,760.5691243,90.99694932,178.4790731,5.824236921,2.620906614,2.415811,191.857,1.623347,56.58091,0.7924635,135.2761
BLK_,BLK_1,30,2075,60,369,40.08914948,9.917943001,382.5689087,1.506156724,753.078362,93.72725119,181.9180662,5.944004325,2.674801946,2.723264,194.5803,1.538529,58.11945,1.184735,136.4608
BLK_,BLK_1,50,2016,1,264,0.349558711,0,0.001893939,55.24626777,27623.13388,9.05E-06,0.01510826,9.05E-06,4.07E-06,,115.0363,,0,,115.0363
BLK_,BLK_1,50,2017,2,264,4.628276348,1.998645544,1.470306516,24.42023366,12210.11683,0.015895054,0.765512508,0.002900916,0.001305412,-0.1898132,114.8465,0,0,-0.1898132,114.8465
BLK_,BLK_1,50,2018,3,264,7.291108131,2.797888279,4.740772724,15.14779888,7573.899439,0.082623492,2.132498787,0.011764221,0.005293899,-0.1075312,114.739,0.07357261,0.07357261,-0.1811038,114.6654
BLK_,BLK_1,50,2019,4,264,9.686585426,3.452653646,9.855350494,10.79435474,5397.177368,0.241034553,4.212343628,0.03106544,0.013979448,0.03205913,114.771,0.1869956,0.2605682,-0.1549364,114.5105
BLK_,BLK_1,50,2020,5,264,11.74885082,3.982898712,16.20341682,9.110202625,4555.101312,0.469550688,6.296132404,0.057392637,0.025826687,0.05528981,114.8263,0.1894929,0.4500611,-0.1342031,114.3762
BLK_,BLK_1,50,2021,6,264,13.4352684,4.398616314,22.89088631,8.182729611,4091.364806,0.738530308,8.237731453,0.087214756,0.03924664,0.17141,114.9977,0.2798677,0.7299288,-0.1084577,114.2678
BLK_,BLK_1,50,2022,7,264,14.89273357,4.747045517,29.84580421,7.472625821,3736.31291,1.05442085,10.21085237,0.12130952,0.054589284,0.210456,115.2082,0.29079,1.020719,-0.08033395,114.1875
BLK_,BLK_1,50,2023,8,264,16.1151371,5.032479286,36.57100677,6.907514077,3453.757039,1.397716449,12.14630673,0.157326119,0.070796754,0.2607949,115.469,0.3202217,1.34094,-0.05942676,114.128
BLK_,BLK_1,50,2024,9,264,17.4387722,5.335278988,44.8175354,6.444631032,3222.315516,1.835920331,14.31612794,0.2028595,0.091286775,0.2873106,115.7563,0.3258962,1.666837,-0.03858564,114.0894
BLK_,BLK_1,50,2025,10,264,18.56127548,5.587407112,52.63048935,6.056914902,3028.457451,2.293981248,16.42013609,0.249137759,0.112111992,0.3768736,116.1332,0.3976084,2.064445,-0.02073472,114.0687
BLK_,BLK_1,50,2026,11,264,19.51974678,5.799567223,59.91916275,5.726316123,2863.158062,2.762449413,18.4530713,0.295072827,0.132782772,0.435322,116.5685,0.3979127,2.462358,0.03740924,114.1061
BLK_,BLK_1,50,2027,12,264,20.58202744,6.031569481,68.68317413,5.440284806,2720.142403,3.332979666,20.70233117,0.350968413,0.157935786,0.3963714,116.9648,0.395675,2.858033,0.000696401,114.1068
BLK_,BLK_1,50,2028,13,264,21.60251427,6.251529694,77.8015976,5.189795341,2594.897671,3.957693966,23.00293185,0.411163846,0.185023731,0.4997088,117.4646,0.4631928,3.321226,0.03651603,114.1433
BLK_,BLK_1,50,2029,14,264,22.46196747,6.434690952,86.0271225,4.96817256,2484.08628,4.571330645,25.18418621,0.468235559,0.210706001,0.6043766,118.0689,0.4969783,3.818204,0.1073984,114.2507
BLK_,BLK_1,50,2030,15,264,23.21163177,6.592972279,93.61901855,4.77036192,2385.18096,5.181036776,27.28552832,0.523066623,0.23537998,0.5850877,118.654,0.4807189,4.298923,0.1043687,114.3551
BLK_,BLK_1,50,2031,16,264,24.03022957,6.764299393,102.3620758,4.592458222,2296.229111,5.884340615,29.54973525,0.586547874,0.263946543,0.5402251,119.1942,0.4668059,4.765728,0.0734192,114.4285
BLK_,BLK_1,50,2032,17,264,24.77527428,6.918917179,110.7384872,4.431391315,2215.695658,6.597242076,31.77002235,0.64912551,0.292106479,0.6244206,119.8187,0.5265082,5.292237,0.0979124,114.5264
BLK_,BLK_1,50,2033,18,264,25.54309654,7.077003956,119.7964783,4.284710598,2142.355299,7.3811917,34.08696854,0.717636636,0.322936486,0.6178468,120.4365,0.5277362,5.819973,0.09011059,114.6165
BLK_,BLK_1,50,2034,19,264,26.27766991,7.227092266,128.8734283,4.150433659,2075.216829,8.197357139,36.41121823,0.78757715,0.354409718,0.6806908,121.1172,0.5716907,6.391664,0.1090001,114.7255
BLK_,BLK_1,50,2035,20,264,26.91537476,7.356506824,137.0847168,4.02693767,2013.468835,8.98706891,38.62658581,0.852368908,0.383566009,0.7442287,121.8614,0.5871524,6.978816,0.1570763,114.8826
BLK_,BLK_1,50,2036,21,264,27.57792473,7.490122318,145.9468994,3.912880001,1956.440001,9.846961914,40.93312025,0.922876439,0.415294398,0.6948255,122.5563,0.5619378,7.540754,0.1328877,115.0155
BLK_,BLK_1,50,2037,22,264,28.16294861,7.607411385,154.0562592,3.807139192,1903.569596,10.68278626,43.14636757,0.988513989,0.444831295,0.766578,123.3228,0.6055987,8.146353,0.1609793,115.1765
BLK_,BLK_1,50,2038,23,264,28.76898193,7.728246689,162.7414703,3.70877041,1854.385205,11.58436459,45.44026642,1.059337174,0.476701728,0.7463387,124.0692,0.586159,8.732512,0.1601798,115.3367
BLK_,BLK_1,50,2039,24,264,29.38648415,7.850690365,171.8926239,3.616971375,1808.485688,12.54631229,47.79974706,1.134622557,0.510580151,0.8424523,124.9116,0.6207098,9.353222,0.2217425,115.5584
BLK_,BLK_1,50,2040,25,264,29.91945267,7.955835342,180.0386505,3.531055965,1765.527982,13.46061991,50.03345126,1.202249211,0.541012145,0.9056304,125.8173,0.6591814,10.0124,0.246449,115.8049
BLK_,BLK_1,50,2041,26,264,30.53987503,8.077622414,189.8136597,3.450433545,1725.216773,14.52304573,52.48301371,1.284119699,0.577853865,0.7990124,126.6163,0.6233426,10.63575,0.1756697,115.9805
BLK_,BLK_1,50,2042,27,264,31.07071114,8.181314468,198.4295197,3.374592611,1687.296306,15.52347218,54.78704449,1.356569509,0.610456279,0.9688575,127.5851,0.7179981,11.35374,0.2508594,116.2314
BLK_,BLK_1,50,2043,28,264,31.61710739,8.287567139,207.5435333,3.30308772,1651.54386,16.58796189,57.15978555,1.433776947,0.645199626,1.026423,128.6116,0.6697726,12.02352,0.3566503,116.588
BLK_,BLK_1,50,2044,29,264,32.16923523,8.394450188,217.0088196,3.235528957,1617.764479,17.70663431,59.58184267,1.514549228,0.681547153,0.9780852,129.5896,0.7121542,12.73567,0.2659311,116.854
BLK_,BLK_1,50,2045,30,264,32.69660187,8.496095657,226.2918854,3.171573388,1585.786694,18.83641012,61.9845281,1.594020954,0.717309429,1.05093,130.6406,0.7371361,13.47281,0.3137934,117.1678
BLK_,BLK_1,50,2046,31,264,33.16783524,8.586562157,234.7889709,3.110918048,1555.459024,19.92475759,64.29075527,1.666378684,0.749870408,1.111581,131.7522,0.7451851,14.21799,0.366396,117.5342
BLK_,BLK_1,50,2047,32,264,33.7075119,8.689759254,244.7566681,3.053294179,1526.64709,21.16263799,66.78890675,1.752990569,0.788845756,1.033907,132.7861,0.7116489,14.92964,0.3222578,117.8564
BLK_,BLK_1,50,2048,33,264,34.20445633,8.784405708,254.1602936,2.998462438,1499.231219,22.37757529,69.2187388,1.834327592,0.825447416,1.20584,133.9919,0.8076335,15.73727,0.3982062,118.2546
BLK_,BLK_1,50,2049,34,264,34.64169693,8.867385864,262.6142578,2.946208904,1473.104452,23.53199168,71.53156573,1.906364736,0.857864131,1.12568,135.1176,0.7867028,16.52398,0.3389775,118.5936
BLK_,BLK_1,50,2050,35,264,35.12179565,8.958187103,272.0925293,2.896341724,1448.170862,24.80108917,73.97846915,1.98876264,0.894943188,1.01372,136.1313,0.7416835,17.26566,0.2720365,118.8656
BLK_,BLK_1,50,2051,36,264,35.5729866,9.043228149,281.1882019,2.848688283,1424.344142,26.05890149,76.38038438,2.067281989,0.930276895,1.167795,137.2991,0.8161674,18.08183,0.3516281,119.2173
BLK_,BLK_1,50,2052,37,264,36.04033279,9.131018639,290.8032532,2.803092805,1401.546403,27.38833867,78.85172385,2.151196179,0.968038281,0.9100291,138.2091,0.8042991,18.88613,0.10573,119.323
BLK_,BLK_1,50,2053,38,264,36.51018143,9.218981743,300.6698914,2.759414309,1379.707154,28.7658316,81.35824799,2.237734277,1.006980425,1.226633,139.4357,0.8455122,19.73164,0.3811213,119.7041
BLK_,BLK_1,50,2054,39,264,36.9412384,9.299424171,309.8996887,2.717524855,1358.762428,30.10589435,83.78758686,2.317416975,1.042837639,1.434978,140.8707,0.8742883,20.60593,0.5606899,120.2648
BLK_,BLK_1,50,2055,40,264,37.34771347,9.375055313,318.7600098,2.677308046,1338.654023,31.43181205,86.17364717,2.392964624,1.076834081,1.205638,142.0764,0.8465803,21.45251,0.3590579,120.6239
BLK_,BLK_1,50,2056,41,264,37.78024292,9.455300331,328.3566895,2.638657723,1319.328861,32.85237264,88.65598419,2.476467208,1.114410244,1.242483,143.3188,0.8313847,22.28389,0.4110983,121.035
BLK_,BLK_1,50,2057,42,264,38.22789001,9.538099289,338.4727478,2.601476846,1300.738423,34.34849304,91.20689001,2.565665658,1.154549546,1.399483,144.7183,0.8924135,23.17631,0.5070694,121.542
BLK_,BLK_1,50,2058,43,264,38.65470505,9.616810799,348.2935181,2.565676513,1282.838256,35.83830124,93.72359304,2.651329857,1.193098436,1.453319,146.1716,0.9330385,24.10934,0.5202807,122.0623
BLK_,BLK_1,50,2059,44,264,39.06420898,9.692117691,357.8780212,2.531175107,1265.587554,37.32645728,96.21362696,2.734033452,1.230315053,1.480959,147.6526,0.9297666,25.03911,0.5511926,122.6135
BLK_,BLK_1,50,2060,45,264,39.48462296,9.769217491,367.8839722,2.497897554,1248.948777,38.88124734,98.75954802,2.82146532,1.269659394,1.431133,149.0837,0.9227325,25.96184,0.5084003,123.1219
BLK_,BLK_1,50,2061,46,264,39.92650986,9.850026131,378.5835571,2.465774659,1232.887329,40.53332947,101.3951507,2.916859342,1.312586704,1.50446,150.5882,0.9632033,26.92505,0.5412567,123.6632
BLK_,BLK_1,50,2062,47,264,40.30806732,9.919615746,387.9737549,2.434742538,1217.371269,42.06813251,103.8696488,2.996299403,1.348334731,1.607562,152.1958,1.019149,27.9442,0.5884129,124.2516
BLK_,BLK_1,50,2063,48,264,40.67297745,9.986008644,397.0862732,2.404742104,1202.371052,43.59335399,106.3123212,3.072081555,1.3824367,1.569782,153.7655,0.9454603,28.88966,0.6243221,124.8759
BLK_,BLK_1,50,2064,49,264,41.05892563,10.05606174,406.8653564,2.375718614,1187.859307,45.2126167,108.8411989,3.15574382,1.420084719,1.620066,155.3856,0.9350377,29.82469,0.6850278,125.5609
BLK_,BLK_1,50,2065,50,264,41.47911453,10.13213539,417.6781006,2.347621274,1173.810637,46.96967915,111.5018264,3.25184963,1.463332333,1.608043,156.9937,0.991048,30.81574,0.6169946,126.1779
BLK_,BLK_1,50,2066,51,264,41.82940674,10.19540119,426.8250122,2.320402877,1160.201439,48.56130838,113.957252,3.326799923,1.497059965,1.743751,158.7374,1.073919,31.88966,0.6698327,126.8477
BLK_,BLK_1,50,2067,52,264,42.21135712,10.26422882,436.9372559,2.294019488,1147.009744,50.28354557,116.5357485,3.413549724,1.536097376,1.475387,160.2128,0.9702155,32.85987,0.5051719,127.3529
BLK_,BLK_1,50,2068,53,264,42.6192627,10.33755398,447.8969727,2.268430158,1134.215079,52.12626929,119.2222555,3.510812036,1.579865416,1.452677,161.6655,1.045256,33.90513,0.4074216,127.7603
BLK_,BLK_1,50,2069,54,264,42.98873138,10.40381336,457.9676819,2.243596671,1121.798335,53.88823619,121.8005996,3.596128323,1.618257745,1.51705,163.1825,1.115992,35.02113,0.401058,128.1614
BLK_,BLK_1,50,2070,55,264,43.34008026,10.4666853,467.6719055,2.219483313,1109.741656,55.62798389,124.3359528,3.676208613,1.654293876,1.700931,164.8835,1.067048,36.08817,0.6338829,128.7953
BLK_,BLK_1,50,2071,56,264,43.70627975,10.53207493,477.91922,2.196056669,1098.028335,57.45328551,126.9412525,3.763005602,1.693352521,1.758237,166.6417,1.049259,37.13743,0.7089787,129.5043
BLK_,BLK_1,50,2072,57,264,44.07101059,10.5970602,488.2607117,2.173285435,1086.642718,59.31150389,129.5606477,3.850637344,1.732786805,1.555098,168.1968,1.100638,38.23807,0.4544607,129.9587
BLK_,BLK_1,50,2073,58,264,44.44048309,10.66274834,498.875061,2.151140251,1075.570125,61.22474653,132.2161999,3.941532135,1.773689461,1.781107,169.9779,1.117361,39.35543,0.6637461,130.6225
BLK_,BLK_1,50,2074,59,264,44.77387619,10.72190094,508.5731506,2.129593548,1064.796774,63.0464509,134.7606543,4.019402515,1.808731132,1.743086,171.721,1.145523,40.50095,0.5975634,131.22
BLK_,BLK_1,50,2075,60,264,45.11730194,10.78271294,518.6826782,2.108619414,1054.309707,64.93927955,137.3584154,4.102501785,1.846125803,1.999754,173.7207,1.089851,41.59081,0.9099028,132.1299
