Soil_Z,Year,Species,Cluster,Mortality_pct,Age,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm,Stems,km_per_ha,Stems_tosum1ha
BRN_,2016,Scots pine,BRN_7,50,1,,59.372509,,0,,59.372509,305,12.39935133,6199.675663
BRN_,2016,Scots pine,BRN_8,50,1,,59.372509,,0,,59.372509,305,12.39935133,6199.675663
D_BR,2016,Scots pine,D_BRN_1,50,1,,59.372509,,0,,59.372509,305,12.39935133,6199.675663
D_BR,2016,Scots pine,D_BRN_2,50,1,,85.93683624,,0,,85.93683624,305,12.39935133,6199.675663
D_BR,2016,Scots pine,D_BRN_3,50,1,,85.93683624,,0,,85.93683624,305,12.39935133,6199.675663
D_BR,2016,Scots pine,D_BRN_4,50,1,,85.93683624,,0,,85.93683624,305,12.39935133,6199.675663
D_BR,2016,Scots pine,D_BRN_5,50,1,,86.26423645,,0,,86.26423645,305,12.39935133,6199.675663
D_BR,2016,Scots pine,D_BRN_6,50,1,,86.26423645,,0,,86.26423645,305,12.39935133,6199.675663
D_BR,2016,Scots pine,D_BRN_7,50,1,,86.26423645,,0,,86.26423645,305,12.39935133,6199.675663
D_GR,2016,Scots pine,D_GRAY_1,50,1,,104.732399,,0,,104.732399,305,12.39935133,6199.675663
D_GR,2016,Scots pine,D_GRAY_2,50,1,,104.732399,,0,,104.732399,305,12.39935133,6199.675663
D_GR,2016,Scots pine,D_GRAY_3,50,1,,104.732399,,0,,104.732399,305,12.39935133,6199.675663
D_GR,2016,Scots pine,D_GRAY_4,50,1,,93.27622223,,0,,93.27622223,305,12.39935133,6199.675663
GRAY,2016,Scots pine,GRAY_1,50,1,,93.27622223,,0,,93.27622223,305,12.39935133,6199.675663
GRAY,2016,Scots pine,GRAY_2,50,1,,93.27622223,,0,,93.27622223,305,12.39935133,6199.675663
GRAY,2016,Scots pine,GRAY_3,50,1,,51.07929993,,0,,51.07929993,305,12.39935133,6199.675663
GRAY,2016,Scots pine,GRAY_4,50,1,,51.07929993,,0,,51.07929993,305,12.39935133,6199.675663
GRAY,2016,Scots pine,GRAY_5,50,1,,51.07929993,,0,,51.07929993,305,12.39935133,6199.675663
GRAY,2016,Scots pine,GRAY_6,50,1,,87.82353973,,0,,87.82353973,305,12.39935133,6199.675663
BLK_,2017,Scots pine,BLK_1,0,2,-0.328222662,99.13209534,0,0,-0.328222662,99.13209534,610,4.305439211,2152.719605
BLK_,2017,Scots pine,BLK_2,0,2,-0.33833009,99.12198639,0,0,-0.33833009,99.12198639,610,4.305439211,2152.719605
BLK_,2017,Scots pine,BLK_3,0,2,-0.310998529,99.14931488,0,0,-0.310998529,99.14931488,610,4.305439211,2152.719605
BLK_,2017,Scots pine,BLK_4,0,2,-0.34514159,87.47840118,0,0,-0.34514159,87.47840118,610,4.305439211,2152.719605
BLK_,2017,Scots pine,BLK_5,0,2,-0.251403809,95.02918243,0,0,-0.251403809,95.02918243,610,4.305439211,2152.719605
BLK_,2017,Scots pine,BLK_6,0,2,-0.242016599,95.03856659,0,0,-0.242016599,95.03856659,610,4.305439211,2152.719605
BRN_,2017,Scots pine,BRN_1,0,2,-0.221850589,67.00498199,0,0,-0.221850589,67.00498199,610,4.305439211,2152.719605
BRN_,2017,Scots pine,BRN_2,0,2,-0.217773438,67.00905609,0,0,-0.217773438,67.00905609,610,4.305439211,2152.719605
BRN_,2017,Scots pine,BRN_3,0,2,-0.214709476,67.01212311,0,0,-0.214709476,67.01212311,610,4.305439211,2152.719605
BRN_,2017,Scots pine,BRN_4,0,2,-0.26839599,81.0630722,0,0,-0.26839599,81.0630722,610,4.305439211,2152.719605
BRN_,2017,Scots pine,BRN_5,0,2,-0.20904541,81.12242126,0,0,-0.20904541,81.12242126,610,4.305439211,2152.719605
BRN_,2017,Scots pine,BRN_6,0,2,-0.246124268,81.08534241,0,0,-0.246124268,81.08534241,610,4.305439211,2152.719605
BRN_,2017,Scots pine,BRN_7,0,2,-0.195928961,59.17658234,0,0,-0.195928961,59.17658234,610,4.305439211,2152.719605
BRN_,2017,Scots pine,BRN_8,0,2,-0.245300293,59.12720871,0,0,-0.245300293,59.12720871,610,4.305439211,2152.719605
D_BR,2017,Scots pine,D_BRN_1,0,2,-0.287725836,59.08478546,0,0,-0.287725836,59.08478546,610,4.305439211,2152.719605
